2041692,343,3031928,2041739,3031932,5,3083,3031932
2041749,344,3031936,2041838,3031940,5,3088,3031940
2041851,345,3031944,2041916,3031950,7,3095,3031950
2041927,346,3031952,2041990,3031956,5,3100,3031956
2042000,347,3031960,2042057,3031965,6,3106,3031965
2042066,348,3031968,2042115,3031972,5,3111,3031972
2042125,349,3031976,2042172,3031980,5,3116,3031980
2042182,350,3031984,2042249,3031989,6,3122,3031989
2042259,351,3031992,2042314,3031997,6,3128,3031997
2042324,352,3032000,2042382,3032005,6,3134,3032005
2042392,353,3032008,2042431,3032011,4,3138,3032011
2042442,354,3032016,2042498,3032021,6,3144,3032021
2042510,355,3032032,2042574,3032038,6,3150,3032038
2042584,356,3032040,2042631,3032044,5,3155,3032044
2042641,357,3032048,2042696,3032053,6,3161,3032053
2042706,358,3032056,2042745,3032059,4,3165,3032059
2042757,359,3032060,2042789,3032062,3,3168,3032062
2042801,360,3032064,2042867,3032068,5,3173,3032068
2042884,361,3032104,2042933,3032108,5,3178,3032108
2042949,362,3032112,2043000,3032116,5,3183,3032116
2043013,363,3032120,2043071,3032125,6,3189,3032125
2043083,364,3032128,2043131,3032132,5,3194,3032132
2043142,365,3032136,2043190,3032140,5,3199,3032140
2043249,366,3032200,2043316,3032206,7,3206,3032206
2043329,367,3032224,2043384,3032229,6,3212,3032229
2043422,368,3032328,2043486,3032334,6,3218,3032334
2043497,369,3032336,2043552,3032341,6,3224,3032341
2043562,370,3032344,2043626,3032350,7,3231,3032350
2043648,371,3032352,2043703,3032357,6,3237,3032357
2043714,372,3032360,2043771,3032364,5,3242,3032364
2043784,373,3032368,2043833,3032372,5,3247,3032372
2043844,374,3032376,2043894,3032380,5,3252,3032380
2043905,375,3032384,2043953,3032388,5,3257,3032388
2043966,376,3032392,2044030,3032398,7,3264,3032398
2044041,377,3032400,2044088,3032404,5,3269,3032404
2044099,378,3032408,2044158,3032413,6,3275,3032413
2044168,379,3032416,2044233,3032422,7,3282,3032422
2044243,380,3032424,2044292,3032428,5,3287,3032428
2044303,381,3032432,2044359,3032437,6,3293,3032437
2044369,382,3032440,2044424,3032445,6,3299,3032445
2044435,383,3032448,2044528,3032452,5,3304,3032452
2044540,384,3032456,2044605,3032462,6,3310,3032462
2044615,385,3032464,2044671,3032469,6,3316,3032469
2044684,386,3032488,2044757,3032495,8,3324,3032495
2044768,387,3032496,2044808,3032499,4,3328,3032499
2044819,388,3032508,2044842,3032509,1,3329,3032509
2044862,389,3032576,2044925,3032579,4,3333,3032579
2044942,390,3032628,2044994,3032631,4,3337,3032631
2045009,391,3032664,2045033,3032665,1,3338,3032665
2045143,392,3032916,2045191,3032919,4,3342,3032919
2045209,393,3032944,2045260,3032948,5,3347,3032948
2045272,394,3032952,2045324,3032956,5,3352,3032956
2045335,395,3032960,2045419,3032962,3,3355,3032962
2045440,396,3032992,2045517,3032999,8,3363,3032999
2045528,397,3033000,2045586,3033005,5,3368,3033005
2045597,398,3033008,2045654,3033013,6,3374,3033013
2045666,399,3033028,2045706,3033031,4,3378,3033031
2045718,400,3033032,2045758,3033035,4,3382,3033035
2045768,401,3033036,2045807,3033039,3,3385,3033039
2045826,402,3033040,2045866,3033043,4,3389,3033043
2045881,403,3033044,2045922,3033047,4,3393,3033047
2045939,404,3033048,2045995,3033053,6,3399,3033053
2046006,405,3033056,2046039,3033058,3,3402,3033058
2046050,406,3033072,2046122,3033079,8,3410,3033079
2046157,407,3033140,2046198,3033143,3,3413,3033143
2046208,408,3033144,2046256,3033148,5,3418,3033148
2046272,409,3033200,2046313,3033203,4,3422,3033203
2046325,410,3033208,2046376,3033212,5,3427,3033212
2046439,411,3033248,2046498,3033253,6,3433,3033253
2046510,412,3033256,2046582,3033263,8,3441,3033263
2046631,413,3033428,2046672,3033431,4,3445,3033431
